shot_id,x,y,team_id,made,description,meta,flag2
2846217886,7.0,45.0,311,True,1st 16:57:00 : made by Joshua Jefferson(Iowa St.) 2-9,period_1 player_787731604 team_311,False
2846217888,68.0,49.0,99,False,1st 16:40:00 : missed by Gavin Sykes(Long Beach St.) 2-9,period_1 player_787731625 team_99,False
2846217890,23.0,90.0,311,True,1st 16:31:00 : made by Joshua Jefferson(Iowa St.) 2-12,period_1 player_787731604 team_311,False
2846217903,11.0,94.0,311,False,1st 15:49:00 : missed by Tamin Lipsey(Iowa St.) 2-12,period_1 player_787731603 team_311,False
2846217905,68.0,54.0,99,False,1st 15:36:00 : missed by Shaquil Bender(Long Beach St.) 2-12,period_1 player_787731619 team_99,False
2846217907,80.0,7.0,99,False,1st 15:30:00 : missed by Rob Diaz(Long Beach St.) 2-12,period_1 player_787731620 team_99,False
2846217914,94.0,96.0,99,False,1st 14:52:00 : missed by Rob Diaz(Long Beach St.) 2-12,period_1 player_787731620 team_99,False
2846217931,11.0,48.0,311,True,1st 14:07:00 : made by Tamin Lipsey(Iowa St.) 2-15,period_1 player_787731603 team_311,False
2846217932,93.0,59.0,99,True,1st 13:38:00 : made by Gavin Sykes(Long Beach St.) 4-15,period_1 player_787731625 team_99,False
2846217935,91.0,62.0,99,True,1st 13:20:00 : made by Gavin Sykes(Long Beach St.) 6-15,period_1 player_787731625 team_99,False
2846217936,8.0,43.0,311,True,1st 12:57:00 : made by Joshua Jefferson(Iowa St.) 6-17,period_1 player_787731604 team_311,False
2846217947,91.0,61.0,99,False,1st 12:34:00 : missed by Isaiah Lewis(Long Beach St.) 6-18,period_1 player_787731621 team_99,False
2846217949,15.0,51.0,311,False,1st 12:23:00 : missed by Blake Buchanan(Iowa St.) 6-18,period_1 player_787731606 team_311,False
2846217955,78.0,90.0,99,False,1st 12:05:00 : missed by Gavin Sykes(Long Beach St.) 6-18,period_1 player_787731625 team_99,False
2846217957,10.0,56.0,311,False,1st 11:50:00 : missed by Nate Heise(Iowa St.) 6-18,period_1 player_787731602 team_311,False
2846217959,7.0,42.0,311,True,1st 11:46:00 : made by Blake Buchanan(Iowa St.) 6-20,period_1 player_787731606 team_311,False
2846217960,79.0,13.0,99,False,1st 11:33:00 : missed by Shaquil Bender(Long Beach St.) 6-20,period_1 player_787731619 team_99,False
2846217973,93.0,6.0,99,False,1st 11:02:00 : missed by Cole Farrell(Long Beach St.) 6-21,period_1 player_787731617 team_99,False
2846217975,32.0,61.0,311,True,1st 10:54:00 : made by Milan Momcilovic(Iowa St.) 6-24,period_1 player_787731608 team_311,False
2846217977,90.0,41.0,99,False,1st 10:26:00 : missed by Shaquil Bender(Long Beach St.) 6-24,period_1 player_787731619 team_99,False
2846217980,8.0,46.0,311,True,1st 10:11:00 : made by Blake Buchanan(Iowa St.) 6-26,period_1 player_787731606 team_311,False
2846217990,8.0,54.0,311,False,1st 09:44:00 : missed by Dominykas Pleta(Iowa St.) 6-26,period_1 player_787731611 team_311,False
