,shot_id,x,y,team_id,made,description,meta,flag2,player_id,period,clock,shooter,team_name,score,result,x_std,y_std,main_team,opponent,season,game_id
0,2823998768,5.0,25.0,579,True,1st 18:43:00 : made by Nikolaos Chitikoudis(Robert Morris) 2-3,period_1 player_786069093 team_579,False,786069093,1,18:43:00,Nikolaos Chitikoudis,Robert Morris,2-3,made,95.0,25.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
1,2823998769,69.0,39.0,312,False,1st 18:17:00 : missed by Isaia Howard(Iowa) 2-3,period_1 player_786069085 team_312,False,786069085,1,18:17:00,Isaia Howard,Iowa,2-3,missed,69.0,39.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
2,2823998771,94.0,50.0,312,False,1st 18:13:00 : missed by Tavion Banks(Iowa) 2-3,period_1 player_786069084 team_312,False,786069084,1,18:13:00,Tavion Banks,Iowa,2-3,missed,94.0,50.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
3,2823998778,5.0,23.0,579,False,1st 17:57:00 : missed by Ryan Prather Jr.(Robert Morris) 2-5,period_1 player_786069092 team_579,False,786069092,1,17:57:00,Ryan Prather Jr.,Robert Morris,2-5,missed,95.0,27.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
4,2823998780,94.0,47.0,312,True,1st 17:31:00 : made by Cam Manyawu(Iowa) 2-7,period_1 player_786069080 team_312,False,786069080,1,17:31:00,Cam Manyawu,Iowa,2-7,made,94.0,47.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
5,2823998787,94.0,54.0,312,True,1st 17:09:00 : made by Bennett Stirtz(Iowa) 2-9,period_1 player_786069078 team_312,False,786069078,1,17:09:00,Bennett Stirtz,Iowa,2-9,made,94.0,54.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
6,2823998791,25.0,83.0,579,False,1st 17:00:00 : missed by Darius Livingston(Robert Morris) 2-10,period_1 player_786069100 team_579,False,786069100,1,17:00:00,Darius Livingston,Robert Morris,2-10,missed,75.0,-33.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
7,2823998793,6.0,97.0,579,False,1st 16:55:00 : missed by Darius Livingston(Robert Morris) 2-10,period_1 player_786069100 team_579,False,786069100,1,16:55:00,Darius Livingston,Robert Morris,2-10,missed,94.0,-47.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
8,2823998803,15.0,43.0,579,False,1st 15:54:00 : missed by Nikolaos Chitikoudis(Robert Morris) 2-12,period_1 player_786069093 team_579,False,786069093,1,15:54:00,Nikolaos Chitikoudis,Robert Morris,2-12,missed,85.0,7.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
9,2823998805,86.0,52.0,312,True,1st 15:25:00 : made by Tavion Banks(Iowa) 2-14,period_1 player_786069084 team_312,False,786069084,1,15:25:00,Tavion Banks,Iowa,2-14,made,86.0,52.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
10,2823998809,85.0,5.0,312,True,1st 14:43:00 : made by Alvaro Folgueiras(Iowa) 2-17,period_1 player_786069082 team_312,False,786069082,1,14:43:00,Alvaro Folgueiras,Iowa,2-17,made,85.0,5.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
11,2823998826,8.0,97.0,579,False,1st 14:28:00 : missed by Albert Vargas(Robert Morris) 2-17,period_1 player_786069097 team_579,False,786069097,1,14:28:00,Albert Vargas,Robert Morris,2-17,missed,92.0,-47.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
12,2823998832,6.0,45.0,579,True,1st 14:21:00 : made by DeSean Goode(Robert Morris) 4-17,period_1 player_786069095 team_579,False,786069095,1,14:21:00,DeSean Goode,Robert Morris,4-17,made,94.0,5.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
13,2823998836,93.0,52.0,312,True,1st 13:55:00 : made by Bennett Stirtz(Iowa) 4-19,period_1 player_786069078 team_312,False,786069078,1,13:55:00,Bennett Stirtz,Iowa,4-19,made,93.0,52.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
14,2823998837,27.0,63.0,579,False,1st 13:24:00 : missed by DeSean Goode(Robert Morris) 4-19,period_1 player_786069095 team_579,False,786069095,1,13:24:00,DeSean Goode,Robert Morris,4-19,missed,73.0,-13.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
15,2823998841,68.0,35.0,312,True,1st 13:07:00 : made by Bennett Stirtz(Iowa) 4-22,period_1 player_786069078 team_312,False,786069078,1,13:07:00,Bennett Stirtz,Iowa,4-22,made,68.0,35.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
16,2823998842,7.0,95.0,579,False,1st 12:51:00 : missed by Kaleb Brown(Robert Morris) 4-22,period_1 player_786069091 team_579,False,786069091,1,12:51:00,Kaleb Brown,Robert Morris,4-22,missed,93.0,-45.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
17,2823998844,6.0,50.0,579,False,1st 12:49:00 : missed by Nikolaos Chitikoudis(Robert Morris) 4-22,period_1 player_786069093 team_579,False,786069093,1,12:49:00,Nikolaos Chitikoudis,Robert Morris,4-22,missed,94.0,0.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
18,2823998850,8.0,63.0,579,False,1st 12:48:00 : missed by Ryan Prather Jr.(Robert Morris) 4-22,period_1 player_786069092 team_579,False,786069092,1,12:48:00,Ryan Prather Jr.,Robert Morris,4-22,missed,92.0,-13.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
19,2823998852,91.0,51.0,312,False,1st 12:48:00 : missed by Kael Combs(Iowa) 4-22,period_1 player_786069081 team_312,False,786069081,1,12:48:00,Kael Combs,Iowa,4-22,missed,91.0,51.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
20,2823998854,25.0,17.0,579,True,1st 12:48:00 : made by Kaleb Brown(Robert Morris) 7-22,period_1 player_786069091 team_579,False,786069091,1,12:48:00,Kaleb Brown,Robert Morris,7-22,made,75.0,33.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
21,2823998856,80.0,7.0,312,True,1st 12:28:00 : made by Alvaro Folgueiras(Iowa) 7-25,period_1 player_786069082 team_312,False,786069082,1,12:28:00,Alvaro Folgueiras,Iowa,7-25,made,80.0,7.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
22,2823998860,92.0,52.0,312,True,1st 12:08:00 : made by Kael Combs(Iowa) 7-27,period_1 player_786069081 team_312,False,786069081,1,12:08:00,Kael Combs,Iowa,7-27,made,92.0,52.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
23,2823998867,8.0,59.0,579,True,1st 10:59:00 : made by Nikolaos Chitikoudis(Robert Morris) 9-27,period_1 player_786069093 team_579,False,786069093,1,10:59:00,Nikolaos Chitikoudis,Robert Morris,9-27,made,92.0,-9.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
24,2823998868,94.0,56.0,312,False,1st 10:30:00 : missed by Cam Manyawu(Iowa) 9-27,period_1 player_786069080 team_312,False,786069080,1,10:30:00,Cam Manyawu,Iowa,9-27,missed,94.0,56.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
25,2823998870,7.0,48.0,579,True,1st 10:16:00 : made by Nikolaos Chitikoudis(Robert Morris) 11-27,period_1 player_786069093 team_579,False,786069093,1,10:16:00,Nikolaos Chitikoudis,Robert Morris,11-27,made,93.0,2.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
26,2823998884,9.0,44.0,579,True,1st 09:51:00 : made by Nikolaos Chitikoudis(Robert Morris) 13-27,period_1 player_786069093 team_579,False,786069093,1,09:51:00,Nikolaos Chitikoudis,Robert Morris,13-27,made,91.0,6.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
27,2823998886,91.0,53.0,312,False,1st 09:19:00 : missed by Cam Manyawu(Iowa) 13-27,period_1 player_786069080 team_312,False,786069080,1,09:19:00,Cam Manyawu,Iowa,13-27,missed,91.0,53.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
28,2823998888,94.0,50.0,312,True,1st 09:14:00 : made by Cam Manyawu(Iowa) 13-29,period_1 player_786069080 team_312,False,786069080,1,09:14:00,Cam Manyawu,Iowa,13-29,made,94.0,50.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
29,2823998889,33.0,36.0,579,False,1st 08:59:00 : missed by Josh Hill(Robert Morris) 13-29,period_1 player_786069096 team_579,False,786069096,1,08:59:00,Josh Hill,Robert Morris,13-29,missed,67.0,14.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
30,2823998891,6.0,50.0,579,True,1st 08:54:00 : made by Ryan Prather Jr.(Robert Morris) 15-29,period_1 player_786069092 team_579,False,786069092,1,08:54:00,Ryan Prather Jr.,Robert Morris,15-29,made,94.0,0.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
31,2823998893,92.0,50.0,312,False,1st 08:31:00 : missed by Cam Manyawu(Iowa) 15-29,period_1 player_786069080 team_312,False,786069080,1,08:31:00,Cam Manyawu,Iowa,15-29,missed,92.0,50.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
32,2823998900,93.0,45.0,312,True,1st 08:26:00 : made by Isaia Howard(Iowa) 15-31,period_1 player_786069085 team_312,False,786069085,1,08:26:00,Isaia Howard,Iowa,15-31,made,93.0,45.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
33,2823998901,31.0,62.0,579,False,1st 08:15:00 : missed by Ryan Prather Jr.(Robert Morris) 15-31,period_1 player_786069092 team_579,False,786069092,1,08:15:00,Ryan Prather Jr.,Robert Morris,15-31,missed,69.0,-12.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
34,2823998913,93.0,49.0,312,True,1st 07:36:00 : made by Tavion Banks(Iowa) 15-34,period_1 player_786069084 team_312,False,786069084,1,07:36:00,Tavion Banks,Iowa,15-34,made,93.0,49.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
35,2823998915,23.0,86.0,579,False,1st 07:18:00 : missed by Darius Livingston(Robert Morris) 15-34,period_1 player_786069100 team_579,False,786069100,1,07:18:00,Darius Livingston,Robert Morris,15-34,missed,77.0,-36.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
36,2823998919,7.0,43.0,579,True,1st 07:11:00 : made by Nikolaos Chitikoudis(Robert Morris) 17-34,period_1 player_786069093 team_579,False,786069093,1,07:11:00,Nikolaos Chitikoudis,Robert Morris,17-34,made,93.0,7.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
37,2823998939,88.0,48.0,312,False,1st 05:36:00 : missed by Cam Manyawu(Iowa) 17-34,period_1 player_786069080 team_312,False,786069080,1,05:36:00,Cam Manyawu,Iowa,17-34,missed,88.0,48.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
38,2823998967,76.0,15.0,312,False,1st 04:31:00 : missed by Cooper Koch(Iowa) 19-36,period_1 player_786069083 team_312,False,786069083,1,04:31:00,Cooper Koch,Iowa,19-36,missed,76.0,15.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
39,2823998972,93.0,55.0,312,True,1st 04:08:00 : made by Bennett Stirtz(Iowa) 19-38,period_1 player_786069078 team_312,False,786069078,1,04:08:00,Bennett Stirtz,Iowa,19-38,made,93.0,55.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
40,2823998974,17.0,55.0,579,False,1st 03:48:00 : missed by Ryan Prather Jr.(Robert Morris) 19-38,period_1 player_786069092 team_579,False,786069092,1,03:48:00,Ryan Prather Jr.,Robert Morris,19-38,missed,83.0,-5.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
41,2823998993,9.0,95.0,579,False,1st 03:08:00 : missed by Ta&#39;Zir Smith(Robert Morris) 19-39,period_1 player_786069098 team_579,False,786069098,1,03:08:00,Ta&#39;Zir Smith,Robert Morris,19-39,missed,91.0,-45.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
42,2823998995,8.0,4.0,579,False,1st 03:03:00 : missed by Ryan Prather Jr.(Robert Morris) 19-39,period_1 player_786069092 team_579,False,786069092,1,03:03:00,Ryan Prather Jr.,Robert Morris,19-39,missed,92.0,46.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
43,2823999005,91.0,46.0,312,True,1st 01:58:00 : made by Cooper Koch(Iowa) 19-41,period_1 player_786069083 team_312,False,786069083,1,01:58:00,Cooper Koch,Iowa,19-41,made,91.0,46.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
44,2823999007,16.0,48.0,579,False,1st 01:46:00 : missed by Nikolaos Chitikoudis(Robert Morris) 19-41,period_1 player_786069093 team_579,False,786069093,1,01:46:00,Nikolaos Chitikoudis,Robert Morris,19-41,missed,84.0,2.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
45,2823999009,14.0,49.0,579,False,1st 01:46:00 : missed by Nikolaos Chitikoudis(Robert Morris) 19-41,period_1 player_786069093 team_579,False,786069093,1,01:46:00,Nikolaos Chitikoudis,Robert Morris,19-41,missed,86.0,1.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
46,2823999011,7.0,44.0,579,True,1st 01:46:00 : made by DeSean Goode(Robert Morris) 21-41,period_1 player_786069095 team_579,False,786069095,1,01:46:00,DeSean Goode,Robert Morris,21-41,made,93.0,6.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
47,2823999015,72.0,81.0,312,True,1st 01:42:00 : made by Bennett Stirtz(Iowa) 22-44,period_1 player_786069078 team_312,False,786069078,1,01:42:00,Bennett Stirtz,Iowa,22-44,made,72.0,81.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
48,2823999017,10.0,49.0,579,True,1st 01:21:00 : made by Nikolaos Chitikoudis(Robert Morris) 24-44,period_1 player_786069093 team_579,False,786069093,1,01:21:00,Nikolaos Chitikoudis,Robert Morris,24-44,made,90.0,1.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
49,2823999023,91.0,47.0,312,True,1st 00:59:30 : made by Cooper Koch(Iowa) 24-46,period_1 player_786069083 team_312,False,786069083,1,00:59:30,Cooper Koch,Iowa,24-46,made,91.0,47.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
50,2823999031,10.0,4.0,579,False,1st 00:58:00 : missed by Ta&#39;Zir Smith(Robert Morris) 24-47,period_1 player_786069098 team_579,False,786069098,1,00:58:00,Ta&#39;Zir Smith,Robert Morris,24-47,missed,90.0,46.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
51,2823999033,93.0,47.0,312,True,1st 00:42:10 : made by Trevin Jirak(Iowa) 24-49,period_1 player_786069087 team_312,False,786069087,1,00:42:10,Trevin Jirak,Iowa,24-49,made,93.0,47.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
52,2823999035,10.0,43.0,579,True,1st 00:29:80 : made by Ta&#39;Zir Smith(Robert Morris) 26-49,period_1 player_786069098 team_579,False,786069098,1,00:29:80,Ta&#39;Zir Smith,Robert Morris,26-49,made,90.0,7.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
53,2823999036,78.0,88.0,312,False,1st 00:12:20 : missed by Bennett Stirtz(Iowa) 26-49,period_1 player_786069078 team_312,False,786069078,1,00:12:20,Bennett Stirtz,Iowa,26-49,missed,78.0,88.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
54,2823999050,90.0,96.0,579,True,2nd 19:57:00 : made by Ryan Prather Jr.(Robert Morris) 29-49,period_2 player_786069092 team_579,False,786069092,2,19:57:00,Ryan Prather Jr.,Robert Morris,29-49,made,90.0,96.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
55,2823999052,15.0,50.0,312,True,2nd 19:22:00 : made by Tavion Banks(Iowa) 29-51,period_2 player_786069084 team_312,False,786069084,2,19:22:00,Tavion Banks,Iowa,29-51,made,85.0,0.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
56,2823999053,79.0,25.0,579,False,2nd 18:51:00 : missed by Ryan Prather Jr.(Robert Morris) 29-51,period_2 player_786069092 team_579,False,786069092,2,18:51:00,Ryan Prather Jr.,Robert Morris,29-51,missed,79.0,25.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
57,2823999055,94.0,50.0,579,True,2nd 18:44:00 : made by Nikolaos Chitikoudis(Robert Morris) 31-51,period_2 player_786069093 team_579,False,786069093,2,18:44:00,Nikolaos Chitikoudis,Robert Morris,31-51,made,94.0,50.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
58,2823999069,7.0,47.0,312,True,2nd 17:47:00 : made by Cam Manyawu(Iowa) 32-55,period_2 player_786069080 team_312,False,786069080,2,17:47:00,Cam Manyawu,Iowa,32-55,made,93.0,3.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
59,2823999076,76.0,83.0,579,True,2nd 17:28:00 : made by Ryan Prather Jr.(Robert Morris) 35-56,period_2 player_786069092 team_579,False,786069092,2,17:28:00,Ryan Prather Jr.,Robert Morris,35-56,made,76.0,83.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
60,2823999078,34.0,44.0,312,False,2nd 17:10:00 : missed by Bennett Stirtz(Iowa) 35-56,period_2 player_786069078 team_312,False,786069078,2,17:10:00,Bennett Stirtz,Iowa,35-56,missed,66.0,6.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
61,2823999080,22.0,11.0,312,True,2nd 16:51:00 : made by Cooper Koch(Iowa) 35-59,period_2 player_786069083 team_312,False,786069083,2,16:51:00,Cooper Koch,Iowa,35-59,made,78.0,39.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
62,2823999084,7.0,55.0,312,True,2nd 16:24:00 : made by Bennett Stirtz(Iowa) 35-61,period_2 player_786069078 team_312,False,786069078,2,16:24:00,Bennett Stirtz,Iowa,35-61,made,93.0,-5.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
63,2823999086,93.0,47.0,579,True,2nd 16:09:00 : made by Josh Hill(Robert Morris) 37-61,period_2 player_786069096 team_579,False,786069096,2,16:09:00,Josh Hill,Robert Morris,37-61,made,93.0,47.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
64,2823999101,7.0,53.0,312,False,2nd 15:39:00 : missed by Tate Sage(Iowa) 37-61,period_2 player_786069088 team_312,False,786069088,2,15:39:00,Tate Sage,Iowa,37-61,missed,93.0,-3.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
65,2823999103,70.0,64.0,579,True,2nd 15:11:00 : made by DeSean Goode(Robert Morris) 40-61,period_2 player_786069095 team_579,False,786069095,2,15:11:00,DeSean Goode,Robert Morris,40-61,made,70.0,64.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
66,2823999110,94.0,3.0,579,False,2nd 14:33:00 : missed by Darius Livingston(Robert Morris) 40-61,period_2 player_786069100 team_579,False,786069100,2,14:33:00,Darius Livingston,Robert Morris,40-61,missed,94.0,3.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
67,2823999112,8.0,53.0,312,True,2nd 14:16:00 : made by Alvaro Folgueiras(Iowa) 40-63,period_2 player_786069082 team_312,False,786069082,2,14:16:00,Alvaro Folgueiras,Iowa,40-63,made,92.0,-3.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
68,2823999114,93.0,42.0,579,False,2nd 13:51:00 : missed by DeSean Goode(Robert Morris) 40-63,period_2 player_786069095 team_579,False,786069095,2,13:51:00,DeSean Goode,Robert Morris,40-63,missed,93.0,42.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
69,2823999116,27.0,20.0,312,False,2nd 13:36:00 : missed by Bennett Stirtz(Iowa) 40-63,period_2 player_786069078 team_312,False,786069078,2,13:36:00,Bennett Stirtz,Iowa,40-63,missed,73.0,30.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
70,2823999131,7.0,46.0,312,True,2nd 12:45:00 : made by Tavion Banks(Iowa) 40-67,period_2 player_786069084 team_312,False,786069084,2,12:45:00,Tavion Banks,Iowa,40-67,made,93.0,4.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
71,2823999135,7.0,46.0,312,True,2nd 12:23:00 : made by Tavion Banks(Iowa) 40-69,period_2 player_786069084 team_312,False,786069084,2,12:23:00,Tavion Banks,Iowa,40-69,made,93.0,4.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
72,2823999155,5.0,97.0,312,True,2nd 11:33:00 : made by Alvaro Folgueiras(Iowa) 40-72,period_2 player_786069082 team_312,False,786069082,2,11:33:00,Alvaro Folgueiras,Iowa,40-72,made,95.0,-47.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
73,2823999157,68.0,49.0,579,True,2nd 11:24:00 : made by DeSean Goode(Robert Morris) 43-72,period_2 player_786069095 team_579,False,786069095,2,11:24:00,DeSean Goode,Robert Morris,43-72,made,68.0,49.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
74,2823999159,7.0,97.0,312,False,2nd 11:06:00 : missed by Alvaro Folgueiras(Iowa) 43-72,period_2 player_786069082 team_312,False,786069082,2,11:06:00,Alvaro Folgueiras,Iowa,43-72,missed,93.0,-47.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
75,2823999175,10.0,50.0,312,True,2nd 10:31:00 : made by Tavion Banks(Iowa) 43-76,period_2 player_786069084 team_312,False,786069084,2,10:31:00,Tavion Banks,Iowa,43-76,made,90.0,0.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
76,2823999183,80.0,90.0,579,True,2nd 10:03:00 : made by Darius Livingston(Robert Morris) 46-76,period_2 player_786069100 team_579,False,786069100,2,10:03:00,Darius Livingston,Robert Morris,46-76,made,80.0,90.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
77,2823999194,70.0,71.0,579,False,2nd 09:44:00 : missed by Darius Livingston(Robert Morris) 46-79,period_2 player_786069100 team_579,False,786069100,2,09:44:00,Darius Livingston,Robert Morris,46-79,missed,70.0,71.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
78,2823999196,10.0,44.0,312,True,2nd 09:22:00 : made by Trevin Jirak(Iowa) 46-81,period_2 player_786069087 team_312,False,786069087,2,09:22:00,Trevin Jirak,Iowa,46-81,made,90.0,6.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
79,2823999204,6.0,44.0,312,True,2nd 08:59:00 : made by Isaia Howard(Iowa) 46-84,period_2 player_786069085 team_312,False,786069085,2,08:59:00,Isaia Howard,Iowa,46-84,made,94.0,6.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
80,2823999206,95.0,5.0,579,True,2nd 08:46:00 : made by Josh Hill(Robert Morris) 49-84,period_2 player_786069096 team_579,False,786069096,2,08:46:00,Josh Hill,Robert Morris,49-84,made,95.0,5.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
81,2823999208,33.0,56.0,312,False,2nd 08:24:00 : missed by Brendan Hausen(Iowa) 49-84,period_2 player_786069079 team_312,False,786069079,2,08:24:00,Brendan Hausen,Iowa,49-84,missed,67.0,-6.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
82,2823999210,87.0,3.0,579,True,2nd 08:15:00 : made by Kaleb Brown(Robert Morris) 52-84,period_2 player_786069091 team_579,False,786069091,2,08:15:00,Kaleb Brown,Robert Morris,52-84,made,87.0,3.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
83,2823999240,20.0,67.0,312,False,2nd 06:31:00 : missed by Brendan Hausen(Iowa) 54-85,period_2 player_786069079 team_312,False,786069079,2,06:31:00,Brendan Hausen,Iowa,54-85,missed,80.0,-17.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
84,2823999266,78.0,91.0,579,True,2nd 05:30:00 : made by Darius Livingston(Robert Morris) 59-89,period_2 player_786069100 team_579,False,786069100,2,05:30:00,Darius Livingston,Robert Morris,59-89,made,78.0,91.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
85,2823999267,31.0,82.0,312,True,2nd 05:11:00 : made by Brendan Hausen(Iowa) 59-92,period_2 player_786069079 team_312,False,786069079,2,05:11:00,Brendan Hausen,Iowa,59-92,made,69.0,-32.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
86,2823999268,67.0,50.0,579,True,2nd 04:58:00 : made by Albert Vargas(Robert Morris) 62-92,period_2 player_786069097 team_579,False,786069097,2,04:58:00,Albert Vargas,Robert Morris,62-92,made,67.0,50.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
87,2823999269,19.0,49.0,312,False,2nd 04:38:00 : missed by Bennett Stirtz(Iowa) 62-92,period_2 player_786069078 team_312,False,786069078,2,04:38:00,Bennett Stirtz,Iowa,62-92,missed,81.0,1.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
88,2823999278,69.0,65.0,579,False,2nd 04:26:00 : missed by Darius Livingston(Robert Morris) 62-93,period_2 player_786069100 team_579,False,786069100,2,04:26:00,Darius Livingston,Robert Morris,62-93,missed,69.0,65.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
89,2823999280,32.0,50.0,312,False,2nd 04:11:00 : missed by Trevin Jirak(Iowa) 62-93,period_2 player_786069087 team_312,False,786069087,2,04:11:00,Trevin Jirak,Iowa,62-93,missed,68.0,0.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
90,2823999282,17.0,49.0,312,False,2nd 04:07:00 : missed by Cooper Koch(Iowa) 62-93,period_2 player_786069083 team_312,False,786069083,2,04:07:00,Cooper Koch,Iowa,62-93,missed,83.0,1.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
91,2823999296,69.0,64.0,579,True,2nd 03:36:00 : made by Darius Livingston(Robert Morris) 65-93,period_2 player_786069100 team_579,False,786069100,2,03:36:00,Darius Livingston,Robert Morris,65-93,made,69.0,64.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
92,2823999308,11.0,42.0,312,True,2nd 02:41:00 : made by Joey Matteoni(Iowa) 67-97,period_2 player_786069086 team_312,False,786069086,2,02:41:00,Joey Matteoni,Iowa,67-97,made,89.0,8.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
93,2823999310,78.0,47.0,579,False,2nd 02:22:00 : missed by Darius Livingston(Robert Morris) 67-97,period_2 player_786069100 team_579,False,786069100,2,02:22:00,Darius Livingston,Robert Morris,67-97,missed,78.0,47.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
94,2823999326,84.0,52.0,579,False,2nd 00:55:40 : missed by Eddie Cooke III(Robert Morris) 67-100,period_2 player_786069099 team_579,False,786069099,2,00:55:40,Eddie Cooke III,Robert Morris,67-100,missed,84.0,52.0,Iowa,Robert Morris,2026,RobertMorrisIowa11042025
0,2826307325,19.0,61.0,771,True,1st 19:34:00 : made by Tyran Cook(Western Ill.) 2-0,period_1 player_786267690 team_771,False,786267690,1,19:34:00,Tyran Cook,Western Ill.,2-0,made,81.0,-11.0,Iowa,Western Ill.,2026,WesternIllIowa11072025
1,2826307327,76.0,81.0,312,True,1st 19:11:00 : made by Isaia Howard(Iowa) 2-3,period_1 player_786267676 team_312,False,786267676,1,19:11:00,Isaia Howard,Iowa,2-3,made,76.0,81.0,Iowa,Western Ill.,2026,WesternIllIowa11072025
2,2826307329,17.0,7.0,771,True,1st 18:45:00 : made by Isaiah Griffin(Western Ill.) 5-3,period_1 player_786267688 team_771,False,786267688,1,18:45:00,Isaiah Griffin,Western Ill.,5-3,made,83.0,43.0,Iowa,Western Ill.,2026,WesternIllIowa11072025
3,2826307331,7.0,54.0,771,True,1st 17:57:00 : made by Tyran Cook(Western Ill.) 7-3,period_1 player_786267690 team_771,False,786267690,1,17:57:00,Tyran Cook,Western Ill.,7-3,made,93.0,-4.0,Iowa,Western Ill.,2026,WesternIllIowa11072025
