shot_id,x,y,team_id,made,description,meta,flag2
2845777440,32.0,51.0,77,False,2nd 03:13:00 : missed by AJ Dybantsa(BYU) 61-76,period_2 player_787708049 team_77,False
2845777443,79.0,68.0,2,True,2nd 02:54:00 : made by Bradyn Hubbard(Abilene Christian) 63-76,period_2 player_787708061 team_2,False
2845777445,8.0,49.0,77,True,2nd 02:29:00 : made by Khadim Mboup(BYU) 63-78,period_2 player_787708047 team_77,False
2845777446,93.0,52.0,2,True,2nd 02:01:00 : made by Joseph Venzant(Abilene Christian) 65-78,period_2 player_787708054 team_2,False
2845777448,9.0,45.0,77,False,2nd 01:44:00 : missed by Robert Wright III(BYU) 65-78,period_2 player_787708045 team_77,False
2845777453,15.0,49.0,77,True,2nd 01:39:00 : made by AJ Dybantsa(BYU) 65-80,period_2 player_787708049 team_77,False
2845777460,92.0,41.0,2,True,2nd 01:20:00 : made by Cbo Newton(Abilene Christian) 67-81,period_2 player_787708058 team_2,False
2845777462,8.0,13.0,77,False,2nd 00:58:50 : missed by Robert Wright III(BYU) 67-81,period_2 player_787708045 team_77,False
2845777464,10.0,55.0,77,True,2nd 00:52:90 : made by Khadim Mboup(BYU) 67-83,period_2 player_787708047 team_77,False
2845777489,90.0,61.0,2,False,2nd 00:15:60 : missed by Christian Alston(Abilene Christian) 67-85,period_2 player_787708060 team_2,False
2846341846,7.0,56.0,207,True,1st 19:16:00 : made by Kiree Huie(Eastern Wash.) 2-3,period_1 player_787741447 team_207,False
2846341848,72.0,23.0,77,False,1st 19:01:00 : missed by Robert Wright III(BYU) 2-3,period_1 player_787741426 team_77,False
2846341850,93.0,48.0,77,False,1st 18:56:00 : missed by Keba Keita(BYU) 2-3,period_1 player_787741421 team_77,False
2846341852,35.0,57.0,207,False,1st 18:42:00 : missed by Isaiah Moses(Eastern Wash.) 2-3,period_1 player_787741449 team_207,False
2846341859,28.0,48.0,207,False,1st 18:01:00 : missed by Isaiah Moses(Eastern Wash.) 2-3,period_1 player_787741449 team_207,False
2846341861,93.0,3.0,77,False,1st 17:50:00 : missed by AJ Dybantsa(BYU) 2-3,period_1 player_787741432 team_77,False
2846341873,19.0,91.0,207,False,1st 16:55:00 : missed by Elijah Thomas(Eastern Wash.) 2-5,period_1 player_787741453 team_207,False
2846341875,16.0,47.0,207,True,1st 16:55:00 : made by Kiree Huie(Eastern Wash.) 4-5,period_1 player_787741447 team_207,False
2846341881,14.0,27.0,207,True,1st 16:52:00 : made by Elijah Thomas(Eastern Wash.) 6-7,period_1 player_787741453 team_207,False
2846341887,93.0,49.0,77,True,1st 16:03:00 : made by AJ Dybantsa(BYU) 6-9,period_1 player_787741432 team_77,False
2846341888,7.0,72.0,207,True,1st 15:45:00 : made by Isaiah Moses(Eastern Wash.) 8-9,period_1 player_787741449 team_207,False
2846341889,90.0,5.0,77,False,1st 15:38:00 : missed by Richie Saunders(BYU) 8-9,period_1 player_787741422 team_77,False
2846341891,32.0,60.0,207,True,1st 15:19:00 : made by Johnny Radford(Eastern Wash.) 11-9,period_1 player_787741456 team_207,False
2846341892,73.0,79.0,77,True,1st 15:03:00 : made by Robert Wright III(BYU) 11-12,period_1 player_787741426 team_77,False
2846341894,9.0,45.0,207,True,1st 14:38:00 : made by Alton Hamilton IV(Eastern Wash.) 13-12,period_1 player_787741454 team_207,False
2846341895,82.0,44.0,77,False,1st 14:29:00 : missed by AJ Dybantsa(BYU) 13-12,period_1 player_787741432 team_77,False
2846341906,6.0,50.0,207,True,1st 14:14:00 : made by Straton Rogers(Eastern Wash.) 15-12,period_1 player_787741458 team_207,False
2846341910,80.0,41.0,77,True,1st 13:52:00 : made by AJ Dybantsa(BYU) 15-14,period_1 player_787741432 team_77,False
2846341914,17.0,92.0,207,True,1st 13:25:00 : made by Emmett Marquardt(Eastern Wash.) 18-14,period_1 player_787741450 team_207,False
2846341916,74.0,14.0,77,True,1st 13:15:00 : made by Kennard Davis Jr.(BYU) 18-17,period_1 player_787741425 team_77,False
2846341918,23.0,16.0,207,False,1st 12:59:00 : missed by Emmett Marquardt(Eastern Wash.) 18-17,period_1 player_787741450 team_207,False
2846341920,91.0,97.0,77,False,1st 12:51:00 : missed by Tyler Mrus(BYU) 18-17,period_1 player_787741424 team_77,False
2846341922,84.0,7.0,77,False,1st 12:46:00 : missed by Richie Saunders(BYU) 18-17,period_1 player_787741422 team_77,False
2846341924,92.0,95.0,77,True,1st 12:38:00 : made by Tyler Mrus(BYU) 18-20,period_1 player_787741424 team_77,False
2846341926,9.0,43.0,207,False,1st 12:19:00 : missed by Alton Hamilton IV(Eastern Wash.) 18-20,period_1 player_787741454 team_207,False
2846341934,27.0,39.0,207,True,1st 12:08:00 : made by Jojo Anderson(Eastern Wash.) 20-20,period_1 player_787741442 team_207,False
2846341935,87.0,44.0,77,False,1st 11:47:00 : missed by Kennard Davis Jr.(BYU) 20-20,period_1 player_787741425 team_77,False
2846341938,70.0,34.0,77,False,1st 11:41:00 : missed by Richie Saunders(BYU) 20-20,period_1 player_787741422 team_77,False
2846341948,8.0,97.0,207,False,1st 11:05:00 : missed by Johnny Radford(Eastern Wash.) 20-22,period_1 player_787741456 team_207,False
2846341970,92.0,53.0,77,False,1st 10:24:00 : missed by Robert Wright III(BYU) 20-24,period_1 player_787741426 team_77,False
2846341972,5.0,97.0,207,False,1st 10:14:00 : missed by Alton Hamilton IV(Eastern Wash.) 20-24,period_1 player_787741454 team_207,False
2846341974,91.0,98.0,77,False,1st 10:05:00 : missed by Tyler Mrus(BYU) 20-24,period_1 player_787741424 team_77,False
2846341976,94.0,50.0,77,True,1st 09:57:00 : made by Keba Keita(BYU) 20-26,period_1 player_787741421 team_77,False
2846341977,24.0,41.0,207,True,1st 09:43:00 : made by Jojo Anderson(Eastern Wash.) 22-26,period_1 player_787741442 team_207,False
2846341978,80.0,45.0,77,False,1st 09:31:00 : missed by Robert Wright III(BYU) 22-26,period_1 player_787741426 team_77,False
2846341980,17.0,26.0,207,False,1st 09:20:00 : missed by Isaiah Moses(Eastern Wash.) 22-26,period_1 player_787741449 team_207,False
2846341982,25.0,14.0,207,False,1st 09:07:00 : missed by Isaiah Moses(Eastern Wash.) 22-26,period_1 player_787741449 team_207,False
2846341986,94.0,50.0,77,True,1st 08:56:00 : made by Richie Saunders(BYU) 22-28,period_1 player_787741422 team_77,False
2846342002,75.0,81.0,77,True,1st 08:15:00 : made by Robert Wright III(BYU) 24-32,period_1 player_787741426 team_77,False
2846342004,23.0,89.0,207,False,1st 07:57:00 : missed by Isaiah Moses(Eastern Wash.) 24-32,period_1 player_787741449 team_207,False
