shot_id,x,y,team_id,made,description,meta,flag2
2823067032,10.0,54.0,416,True,2nd 12:08:00 : made by Jaxon Kohler(Michigan St.) 45-52,period_2 player_785985559 team_416,False
2823067040,28.0,74.0,416,False,2nd 12:03:00 : missed by Divine Ugochukwu(Michigan St.) 45-52,period_2 player_785985565 team_416,False
2823067065,14.0,43.0,416,False,2nd 11:28:00 : missed by Jeremy Fears Jr.(Michigan St.) 45-53,period_2 player_785985561 team_416,False
2823067069,77.0,46.0,153,True,2nd 11:10:00 : made by Jalen Cox(Colgate) 47-53,period_2 player_785985572 team_153,False
2823067070,16.0,5.0,416,False,2nd 10:50:00 : missed by Divine Ugochukwu(Michigan St.) 47-53,period_2 player_785985565 team_416,False
2823067074,10.0,51.0,416,True,2nd 10:31:00 : made by Coen Carr(Michigan St.) 47-55,period_2 player_785985562 team_416,False
2823067091,12.0,43.0,416,True,2nd 09:54:00 : made by Coen Carr(Michigan St.) 47-58,period_2 player_785985562 team_416,False
2823067095,85.0,6.0,153,False,2nd 09:32:00 : missed by Brady Cummins(Colgate) 47-58,period_2 player_785985570 team_153,False
2823067097,32.0,57.0,416,True,2nd 09:22:00 : made by Jaxon Kohler(Michigan St.) 47-61,period_2 player_785985559 team_416,False
2823067099,93.0,4.0,153,False,2nd 08:57:00 : missed by Kyle Carlesimo(Colgate) 47-61,period_2 player_785985571 team_153,False
2823067101,68.0,30.0,153,False,2nd 08:43:00 : missed by Andrew Alekseyenko(Colgate) 47-61,period_2 player_785985578 team_153,False
2823067110,75.0,19.0,153,True,2nd 08:18:00 : made by Sam Wright(Colgate) 50-62,period_2 player_785985574 team_153,False
2823067112,8.0,54.0,416,False,2nd 07:56:00 : missed by Kur Teng(Michigan St.) 50-62,period_2 player_785985563 team_416,False
2823067114,93.0,45.0,153,True,2nd 07:46:00 : made by Sam Wright(Colgate) 52-62,period_2 player_785985574 team_153,False
2823067121,74.0,82.0,153,True,2nd 07:22:00 : made by Jalen Cox(Colgate) 55-62,period_2 player_785985572 team_153,False
2823067130,89.0,94.0,153,False,2nd 06:41:00 : missed by Sam Wright(Colgate) 55-63,period_2 player_785985574 team_153,False
2823067142,86.0,40.0,153,True,2nd 06:06:00 : made by Andrew Alekseyenko(Colgate) 57-65,period_2 player_785985578 team_153,False
2823067143,4.0,13.0,416,False,2nd 05:51:00 : missed by Jaxon Kohler(Michigan St.) 57-65,period_2 player_785985559 team_416,False
2823067145,24.0,86.0,416,False,2nd 05:36:00 : missed by Trey Fort(Michigan St.) 57-65,period_2 player_785985557 team_416,False
2823067154,87.0,62.0,153,False,2nd 05:14:00 : missed by Andrew Alekseyenko(Colgate) 57-66,period_2 player_785985578 team_153,False
2823067156,5.0,54.0,416,False,2nd 05:00:00 : missed by Coen Carr(Michigan St.) 57-66,period_2 player_785985562 team_416,False
2823067162,68.0,38.0,153,False,2nd 04:40:00 : missed by Brady Cummins(Colgate) 57-68,period_2 player_785985570 team_153,False
2823067164,8.0,94.0,416,False,2nd 04:29:00 : missed by Jordan Scott(Michigan St.) 57-68,period_2 player_785985566 team_416,False
2823067166,5.0,58.0,416,True,2nd 04:26:00 : made by Jaxon Kohler(Michigan St.) 57-70,period_2 player_785985559 team_416,False
2823067167,73.0,79.0,153,False,2nd 04:17:00 : missed by Kyle Carlesimo(Colgate) 57-70,period_2 player_785985571 team_153,False
2823067177,92.0,41.0,153,True,2nd 03:50:00 : made by Andrew Alekseyenko(Colgate) 59-72,period_2 player_785985578 team_153,False
2823067186,9.0,46.0,416,True,2nd 03:25:00 : made by Carson Cooper(Michigan St.) 60-74,period_2 player_785985560 team_416,False
2823067188,90.0,45.0,153,False,2nd 03:09:00 : missed by Sam Wright(Colgate) 60-74,period_2 player_785985574 team_153,False
2823067190,26.0,39.0,416,False,2nd 02:46:00 : missed by Carson Cooper(Michigan St.) 60-74,period_2 player_785985560 team_416,False
2823067192,69.0,66.0,153,True,2nd 02:38:00 : made by Kyle Carlesimo(Colgate) 63-74,period_2 player_785985571 team_153,False
2823067199,9.0,48.0,416,True,2nd 02:19:00 : made by Jeremy Fears Jr.(Michigan St.) 63-76,period_2 player_785985561 team_416,False
2823067201,81.0,8.0,153,False,2nd 01:54:00 : missed by Ben Tweedy(Colgate) 63-76,period_2 player_785985575 team_153,False
2823067208,13.0,31.0,416,False,2nd 01:33:00 : missed by Jeremy Fears Jr.(Michigan St.) 64-76,period_2 player_785985561 team_416,False
2823067211,15.0,33.0,416,False,2nd 01:19:00 : missed by Jeremy Fears Jr.(Michigan St.) 64-76,period_2 player_785985561 team_416,False
2823067213,68.0,29.0,153,True,2nd 01:05:00 : made by Ben Tweedy(Colgate) 67-76,period_2 player_785985575 team_153,False
2823067215,7.0,34.0,416,False,2nd 00:32:90 : missed by Carson Cooper(Michigan St.) 67-76,period_2 player_785985560 team_416,False
2823067217,8.0,42.0,416,True,2nd 00:26:30 : made by Carson Cooper(Michigan St.) 67-78,period_2 player_785985560 team_416,False
2823067218,94.0,55.0,153,True,2nd 00:20:00 : made by Sam Wright(Colgate) 69-78,period_2 player_785985574 team_153,False
