shot_id,x,y,team_id,made,description,meta,flag2
2835870458,8.0,49.0,260,True,1st 06:51:00 : made by Ismaila Diagne(Gonzaga) 19-42,period_1 player_787026607 team_260,False
2835870471,89.0,44.0,667,True,1st 06:38:00 : made by Tanner Hayhurst(Southern Utah) 21-42,period_1 player_787026612 team_667,False
2835870472,22.0,46.0,260,False,1st 06:29:00 : missed by Emmanuel Innocenti(Gonzaga) 21-42,period_1 player_787026598 team_260,False
2835870474,79.0,86.0,667,False,1st 06:22:00 : missed by Elijah Duval(Southern Utah) 21-42,period_1 player_787026619 team_667,False
2835870476,17.0,37.0,260,True,1st 06:09:00 : made by Braden Huff(Gonzaga) 21-44,period_1 player_787026604 team_260,False
2835870477,88.0,55.0,667,False,1st 05:50:00 : missed by Elijah Duval(Southern Utah) 21-44,period_1 player_787026619 team_667,False
2835870481,6.0,45.0,260,True,1st 05:14:00 : made by Emmanuel Innocenti(Gonzaga) 21-46,period_1 player_787026598 team_260,False
2835870482,68.0,37.0,667,False,1st 05:01:00 : missed by Isaiah Cottrell(Southern Utah) 21-46,period_1 player_787026610 team_667,False
2835870484,10.0,42.0,260,False,1st 04:39:00 : missed by Ismaila Diagne(Gonzaga) 21-46,period_1 player_787026607 team_260,False
2835870486,8.0,43.0,260,True,1st 04:35:00 : made by Braden Huff(Gonzaga) 21-48,period_1 player_787026604 team_260,False
2835870487,86.0,66.0,667,False,1st 04:21:00 : missed by Lorenzo Abellar(Southern Utah) 21-48,period_1 player_787026624 team_667,False
2835870491,78.0,12.0,667,False,1st 04:04:00 : missed by Logan Stephens(Southern Utah) 21-48,period_1 player_787026623 team_667,False
2835870495,84.0,95.0,667,False,1st 03:47:00 : missed by Isaiah Cottrell(Southern Utah) 21-48,period_1 player_787026610 team_667,False
2835870497,7.0,29.0,260,False,1st 03:33:00 : missed by Braden Huff(Gonzaga) 21-48,period_1 player_787026604 team_260,False
2835870499,88.0,33.0,667,False,1st 03:21:00 : missed by Kai Burdick(Southern Utah) 21-48,period_1 player_787026616 team_667,False
2835870502,8.0,48.0,260,True,1st 03:10:00 : made by Steele Venters(Gonzaga) 21-50,period_1 player_787026594 team_260,False
2835870503,88.0,95.0,667,False,1st 02:53:00 : missed by Tanner Hayhurst(Southern Utah) 21-50,period_1 player_787026612 team_667,False
2835870525,95.0,2.0,667,False,1st 02:48:00 : missed by Dylan Jones(Southern Utah) 21-50,period_1 player_787026617 team_667,False
2835870539,19.0,50.0,260,True,1st 02:18:00 : made by Davis Fogle(Gonzaga) 23-54,period_1 player_787026601 team_260,False
2835870544,9.0,33.0,260,False,1st 01:47:00 : missed by Davis Fogle(Gonzaga) 23-54,period_1 player_787026601 team_260,False
2835870547,89.0,94.0,667,False,1st 01:31:00 : missed by Isaiah Cottrell(Southern Utah) 23-54,period_1 player_787026610 team_667,False
2835870551,93.0,48.0,667,True,1st 01:18:00 : made by Elijah Duval(Southern Utah) 25-54,period_1 player_787026619 team_667,False
2835870552,9.0,3.0,260,True,1st 00:56:20 : made by Mario Saint-Supery(Gonzaga) 25-57,period_1 player_787026602 team_260,False
2835870554,93.0,5.0,667,False,1st 00:29:50 : missed by Dylan Jones(Southern Utah) 25-57,period_1 player_787026617 team_667,False
2835870565,9.0,46.0,260,True,1st 00:16:40 : made by Tyon Grant-Foster(Gonzaga) 25-59,period_1 player_787026596 team_260,False
2835870567,91.0,53.0,667,True,1st 00:04:80 : made by Jaiden Feroah(Southern Utah) 27-59,period_1 player_787026613 team_667,False
2835870581,12.0,30.0,667,False,2nd 19:38:00 : missed by Jaiden Feroah(Southern Utah) 27-59,period_2 player_787026613 team_667,False
2835870583,95.0,4.0,260,False,2nd 19:31:00 : missed by Adam Miller(Gonzaga) 27-59,period_2 player_787026595 team_260,False
2835870585,9.0,46.0,667,False,2nd 19:22:00 : missed by Elijah Duval(Southern Utah) 27-59,period_2 player_787026619 team_667,False
2835870587,67.0,51.0,260,True,2nd 19:15:00 : made by Adam Miller(Gonzaga) 27-62,period_2 player_787026595 team_260,False
2835870594,90.0,59.0,260,False,2nd 18:35:00 : missed by Mario Saint-Supery(Gonzaga) 28-62,period_2 player_787026602 team_260,False
2835870596,94.0,50.0,260,True,2nd 18:28:00 : made by Braden Huff(Gonzaga) 28-64,period_2 player_787026604 team_260,False
2835870597,8.0,52.0,667,True,2nd 18:19:00 : made by Cale Barclay(Southern Utah) 30-64,period_2 player_787026618 team_667,False
2835870601,88.0,65.0,260,True,2nd 17:12:00 : made by Graham Ike(Gonzaga) 30-66,period_2 player_787026603 team_260,False
2835870605,31.0,49.0,667,False,2nd 16:29:00 : missed by Isaiah Cottrell(Southern Utah) 30-66,period_2 player_787026610 team_667,False
2835870607,88.0,29.0,260,True,2nd 16:15:00 : made by Braden Huff(Gonzaga) 30-68,period_2 player_787026604 team_260,False
2835870608,8.0,54.0,667,True,2nd 16:07:00 : made by Isaiah Cottrell(Southern Utah) 32-68,period_2 player_787026610 team_667,False
2835870609,86.0,3.0,260,False,2nd 15:46:00 : missed by Adam Miller(Gonzaga) 32-68,period_2 player_787026595 team_260,False
2835870611,94.0,50.0,260,True,2nd 15:40:00 : made by Braden Huff(Gonzaga) 32-70,period_2 player_787026604 team_260,False
2835870612,6.0,52.0,667,True,2nd 15:28:00 : made by Cale Barclay(Southern Utah) 34-70,period_2 player_787026618 team_667,False
